Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-10-19 00:00:00-04:00,8.348748262202749,8.348748262202749,7.43715473719656,7.46874475479126,2721233,0.0,0.0
2015-10-20 00:00:00-04:00,7.333359065378421,7.640231881899364,7.333359065378421,7.613154411315918,1220907,0.0,0.0
2015-10-21 00:00:00-04:00,7.784643483988283,7.829772609671559,7.401052950329614,7.437154769897461,135236,0.0,0.0
2015-10-22 00:00:00-04:00,7.540950199372218,7.694386255604779,7.328846653488179,7.649258613586426,189261,0.0,0.0
2015-10-23 00:00:00-04:00,7.784643995142513,7.784643995142513,7.604130442514101,7.671823024749756,103061,0.0,0.0
2015-10-26 00:00:00-04:00,7.72146420331657,7.72146420331657,7.360437121096559,7.410078048706055,885743,0.0,0.0
2015-10-27 00:00:00-04:00,7.473259361369843,7.559002863755874,7.0400263443785,7.09869384765625,1094274,0.0,0.0
2015-10-28 00:00:00-04:00,7.175414295290961,7.378492882684067,7.150593817656295,7.346902847290039,509801,0.0,0.0
2015-10-29 00:00:00-04:00,7.225051414761921,7.342384911347618,7.017461154498204,7.197974681854248,499650,0.0,0.0
2015-10-30 00:00:00-04:00,7.175411258057506,7.265668781188697,6.642897129058838,6.642897129058838,4214161,0.0,0.0
2015-11-02 00:00:00-05:00,6.764744063103407,6.845975029828431,6.254793323701759,6.539102077484131,70312635,0.0,0.0
2015-11-03 00:00:00-05:00,6.349561787875421,6.638383785926984,6.171305606397638,6.480434417724609,69176379,0.0,0.0
2015-11-04 00:00:00-05:00,6.493974086939477,6.548128308801491,6.141972015081157,6.164536952972412,54241942,0.0,0.0
2015-11-05 00:00:00-05:00,6.15550972858645,6.268330703556181,5.920842693040982,5.993048191070557,38180025,0.0,0.0
2015-11-06 00:00:00-05:00,5.94791996359524,6.534589085986004,5.934381593484129,6.498486518859863,51702744,0.0,0.0
2015-11-09 00:00:00-05:00,6.435306351298829,6.534588212502245,6.37663885451026,6.408228874206543,30158099,0.0,0.0
2015-11-10 00:00:00-05:00,6.37663947823257,6.516537198513603,6.32248525924041,6.50299882888794,25426050,0.0,0.0
2015-11-11 00:00:00-05:00,6.408229377349773,6.457870311849048,6.358588442850499,6.367614269256592,18942302,0.0,0.0
2015-11-12 00:00:00-05:00,6.232229780888351,6.236742324343545,6.132946790223135,6.18258810043335,35050675,0.0,0.0
2015-11-13 00:00:00-05:00,6.141970701531154,6.20966327925924,5.934380426027442,6.042688846588135,25678456,0.0,0.0
2015-11-16 00:00:00-05:00,6.033662300339366,6.141970344356925,5.9298675388681845,6.038175582885742,23712203,0.0,0.0
2015-11-17 00:00:00-05:00,6.038176382099951,6.087817313255172,5.920842497948647,5.965970516204834,21370697,0.0,0.0
2015-11-18 00:00:00-05:00,6.083305289607083,6.196126277351401,5.951982059737053,6.155510425567627,22402515,0.0,0.0
2015-11-19 00:00:00-05:00,6.105869779298802,6.2683313331319335,6.10135723604257,6.218690395355225,22662319,0.0,0.0
2015-11-20 00:00:00-05:00,6.218689270980185,6.602280555048715,6.173561254863885,6.412741184234619,31932509,0.0,0.0
2015-11-23 00:00:00-05:00,6.394690414194162,6.412741324840705,6.123920090091217,6.250279426574707,26354291,0.0,0.0
2015-11-24 00:00:00-05:00,6.128434005313719,6.329255139725235,6.092330697136308,6.178075313568115,41484183,0.0,0.0
2015-11-25 00:00:00-05:00,6.277356985964558,6.706076722013981,6.245767703068322,6.372127056121826,39017248,0.0,0.0
2015-11-27 00:00:00-05:00,6.372128150773308,6.606795243690021,6.3405381219607815,6.475922584533691,10395090,0.0,0.0
2015-11-30 00:00:00-05:00,6.42176909386716,6.7692571491682045,6.399204155475476,6.706077098846436,50075613,0.0,0.0
2015-12-01 00:00:00-05:00,6.715100066433277,7.166383091804171,6.701561701555322,7.04453706741333,43197341,0.0,0.0
2015-12-02 00:00:00-05:00,6.936230588992854,7.012948249861066,6.710587927151398,6.7466912269592285,21818558,0.0,0.0
2015-12-03 00:00:00-05:00,6.769255326493896,6.922691386620751,6.5797159670530885,6.597766876220703,32527478,0.0,0.0
2015-12-04 00:00:00-05:00,6.493970213302992,6.902381054070487,6.426277661476294,6.86853551864624,20648579,0.0,0.0
2015-12-07 00:00:00-05:00,6.793805195651523,7.011206141447311,6.757570961510685,6.997618675231934,16424439,0.031966,0.0
2015-12-08 00:00:00-05:00,6.834568699113727,6.925152059734288,6.6216951633844685,6.8708014488220215,19988745,0.0,0.0
2015-12-09 00:00:00-05:00,6.789277140232102,6.970445380810148,6.648872051054135,6.725868701934815,24538415,0.0,0.0
2015-12-10 00:00:00-05:00,6.698693174770946,6.707752478819295,6.580934112943453,6.666989326477051,19528668,0.0,0.0
2015-12-11 00:00:00-05:00,6.789275805928769,6.974973661930905,6.404294113536316,6.422410488128662,18265779,0.0,0.0
2015-12-14 00:00:00-05:00,6.476761760400447,6.5673451289726765,6.304651353540769,6.540170192718506,19834755,0.0,0.0
2015-12-15 00:00:00-05:00,6.571876235307892,6.784748326425748,6.560552476938264,6.594521522521973,22175746,0.0,0.0
2015-12-16 00:00:00-05:00,6.621695184298628,6.707751123621008,6.589991342410008,6.657929420471191,13490889,0.0,0.0
2015-12-17 00:00:00-05:00,6.617166987995663,6.666988696503465,6.440527668770268,6.481290817260742,13118732,0.0,0.0
2015-12-18 00:00:00-05:00,6.463174196095999,6.51526035684555,6.340885498422029,6.413352489471436,33271447,0.0,0.0
2015-12-21 00:00:00-05:00,6.395235209811744,6.5220527978195735,6.282005087809241,6.349943161010742,16970372,0.0,0.0
2015-12-22 00:00:00-05:00,6.3590029812596,6.404295787516534,6.304652356926376,6.368061542510986,12547163,0.0,0.0
2015-12-23 00:00:00-05:00,6.426939307949981,6.78021789734797,6.363530882982954,6.753042221069336,19359710,0.0,0.0
2015-12-24 00:00:00-05:00,6.707751796327642,6.870802159581586,6.698692493201047,6.802864074707031,3748234,0.0,0.0
2015-12-28 00:00:00-05:00,6.74398267479242,6.920621943626231,6.712278838538727,6.897975921630859,10203937,0.0,0.0
2015-12-29 00:00:00-05:00,6.925152547330216,6.991731362948723,6.8753315840048055,6.884389400482178,10797873,0.0,0.0
2015-12-30 00:00:00-05:00,6.925151256179701,7.011205698895192,6.861742836785364,6.9206223487854,10796841,0.0,0.0
2015-12-31 00:00:00-05:00,6.897977611548168,6.934211106982554,6.839098088570419,6.884389400482178,11644903,0.0,0.0
2016-01-04 00:00:00-05:00,6.780218461748681,6.861744011021168,6.676046142104719,6.852685451507568,25940497,0.0,0.0
2016-01-05 00:00:00-05:00,6.852685606288856,6.9070362214231125,6.766631146903338,6.807393550872803,17770259,0.0,0.0
2016-01-06 00:00:00-05:00,6.621696918885016,6.7938073562651295,6.571876689034373,6.70322322845459,19468277,0.0,0.0
2016-01-07 00:00:00-05:00,6.567344365239453,6.594520041508274,6.182362306671854,6.209537982940674,34143941,0.0,0.0
2016-01-08 00:00:00-05:00,6.236713449876729,6.349944336006372,6.028370655697686,6.132542610168457,28272024,0.0,0.0
2016-01-11 00:00:00-05:00,6.082719248199715,6.209536817460225,5.919667450714986,6.005722999572754,25998996,0.0,0.0
2016-01-12 00:00:00-05:00,6.046485019975496,6.078189969671688,5.928725636183665,6.005722999572754,21435562,0.0,0.0
2016-01-13 00:00:00-05:00,6.046488439134627,6.046488439134627,5.675094449981218,5.774736404418945,30489650,0.0,0.0
2016-01-14 00:00:00-05:00,5.7747346949696645,5.964961471705651,5.729442640659904,5.887965202331543,22973740,0.0,0.0
2016-01-15 00:00:00-05:00,5.7067967376287765,5.797380476631034,5.656975402486922,5.679622173309326,33945733,0.0,0.0
2016-01-19 00:00:00-05:00,5.743031763869025,5.788323082199114,5.525629274104205,5.57997989654541,22239750,0.0,0.0
2016-01-20 00:00:00-05:00,5.435045253667554,5.52562900060679,5.2652000314298935,5.462220191955566,28630244,0.0,0.0
2016-01-21 00:00:00-05:00,5.435046201832861,5.679623661792611,5.3535206295713325,5.620743751525879,28784234,0.0,0.0
